retroID,year,game_id,inning,batting_home,started_half_inning,strikeout_outs,total_outs_recorded,event_sequence,game_date,home_team_id,away_team_id,pitcher_team_id,opponent_team_id,site
biagj001,2017,NYA201705030,6,1,true,3,3,K|K|K,2017-05-03,NYA,TOR,TOR,NYA,NYC21
osunr001,2017,NYA201705030,8,1,true,3,3,K|K|K,2017-05-03,NYA,TOR,TOR,NYA,NYC21
pinem001,2017,NYA201705110,3,0,true,3,3,K|K|K,2017-05-11,NYA,HOU,NYA,HOU,NYC21
keucd001,2017,NYA201705110,6,1,true,3,3,S7/L7S+|S7/L7LD+.1-3|K|K|K,2017-05-11,NYA,HOU,HOU,NYA,NYC21
mccul002,2017,NYA201705120,5,1,true,3,3,D7/L7D+|K|K|K,2017-05-12,NYA,HOU,HOU,NYA,NYC21
clipt001,2017,NYA201705120,8,0,true,3,3,K|W|K|K,2017-05-12,NYA,HOU,NYA,HOU,NYC21
hoytj001,2017,NYA201705120,9,1,true,3,3,S5/G5-|K|S9/G34+.1-2|K|S9/G4.2-H;1-2|K,2017-05-12,NYA,HOU,HOU,NYA,NYC21
fierm001,2017,NYA201705141,2,1,true,3,3,FLE3|K|D6/P|K|K,2017-05-14,NYA,HOU,HOU,NYA,NYC21
mortc002,2017,NYA201705142,1,1,true,3,3,S8/L8LM|K|K|K,2017-05-14,NYA,HOU,HOU,NYA,NYC21
mortc002,2017,NYA201705142,2,1,true,3,3,K|K|K,2017-05-14,NYA,HOU,HOU,NYA,NYC21
felim001,2017,NYA201705142,7,1,true,3,3,K|D9/L9LM|K|K,2017-05-14,NYA,HOU,HOU,NYA,NYC21
betad001,2017,NYA201705240,9,0,true,3,3,K|K|K,2017-05-24,NYA,KCA,NYA,KCA,NYC21
tanam001,2017,NYA201705260,1,0,true,3,3,K|K|D8/L8RM|K,2017-05-26,NYA,OAK,NYA,OAK,NYC21
sabac001,2017,NYA201705270,1,0,true,3,3,K|S7/G56+|K|W.1-2|K,2017-05-27,NYA,OAK,NYA,OAK,NYC21
pomed001,2017,NYA201706060,1,1,true,3,3,K|K|S9/G3+|K,2017-06-06,NYA,BOS,BOS,NYA,NYC21
kimbc001,2017,NYA201706060,9,1,true,3,3,K|K|K,2017-06-06,NYA,BOS,BOS,NYA,NYC21
montj004,2017,NYA201706090,1,0,true,3,3,K|K|S8/L8LS|K,2017-06-09,NYA,BAL,NYA,BAL,NYC21
pinem001,2017,NYA201706200,5,0,true,3,3,K|K|S9/L89S|S7/G56+.1-2|K,2017-06-20,NYA,ANA,NYA,ANA,NYC21
darvy001,2017,NYA201706230,7,1,true,3,3,K|K|K23,2017-06-23,NYA,TEX,TEX,NYA,NYC21
cessl001,2017,NYA201706240,1,0,true,3,3,W|SB2|K|S9/G4.2-H|S8/L8LS-.1-3|K|K,2017-06-24,NYA,TEX,NYA,TEX,NYC21
cessl001,2017,NYA201706240,2,0,true,3,3,K|K|K,2017-06-24,NYA,TEX,NYA,TEX,NYC21
chapa001,2017,NYA201706250,9,0,true,3,3,K|K|K,2017-06-25,NYA,TEX,NYA,TEX,NYC21
happj001,2017,NYA201707040,6,1,true,3,3,W|K|K|K,2017-07-04,NYA,TOR,TOR,NYA,NYC21
hadej001,2017,NYA201707070,6,1,true,3,3,K|K|K,2017-07-07,NYA,MIL,MIL,NYA,NYC21
sevel001,2017,NYA201707080,1,0,true,3,3,K|D9/F9LM|K23|HP|HR/F9LD+.2-H;1-H|S7/L78M|K,2017-07-08,NYA,MIL,NYA,MIL,NYC21
chapa001,2017,NYA201707080,9,0,true,3,3,K|K|K,2017-07-08,NYA,MIL,NYA,MIL,NYC21
tanam001,2017,NYA201707090,3,0,true,3,3,K|K|W|HP.1-2|K,2017-07-09,NYA,MIL,NYA,MIL,NYC21
nelsj004,2017,NYA201707090,5,1,true,3,3,D9/F89XD+|K|K|K,2017-07-09,NYA,MIL,MIL,NYA,NYC21
greec003,2017,NYA201707090,7,0,true,3,3,K|K|K,2017-07-09,NYA,MIL,NYA,MIL,NYC21
knebc001,2017,NYA201707090,9,1,true,3,3,W|K|SB2|K|K,2017-07-09,NYA,MIL,MIL,NYA,NYC21
chapa001,2017,NYA201707270,11,0,true,3,3,K|K|K,2017-07-27,NYA,TBA,NYA,TBA,NYC21
tanam001,2017,NYA201707280,1,0,true,3,3,K|K|K,2017-07-28,NYA,TBA,NYA,TBA,NYC21
pruia001,2017,NYA201707280,1,1,true,3,3,HR/F8RXD+|K|K|K,2017-07-28,NYA,TBA,TBA,NYA,NYC21
tanam001,2017,NYA201707280,8,0,true,3,3,K|K|K,2017-07-28,NYA,TBA,NYA,TBA,NYC21
cishs001,2017,NYA201707290,7,1,true,3,3,K|K|K,2017-07-29,NYA,TBA,TBA,NYA,NYC21
farij001,2017,NYA201707300,2,1,true,3,3,K|W|WP.1-2|K|HR/F7LD+.2-H|K,2017-07-30,NYA,TBA,TBA,NYA,NYC21
farij001,2017,NYA201707300,3,1,true,3,3,K|K|W|K23,2017-07-30,NYA,TBA,TBA,NYA,NYC21
cessl001,2017,NYA201707300,4,0,true,3,3,K|K|K,2017-07-30,NYA,TBA,NYA,TBA,NYC21
greec003,2017,NYA201707300,8,0,true,3,3,S1/G25-|K|SB2|K|D7/F78XD+.2-H|W|SB3|K,2017-07-30,NYA,TBA,NYA,TBA,NYC21
sevel001,2017,NYA201707310,1,0,true,3,3,K|K|S7/L78D+|W.1-2|S4/G4.2-3;1-2|K,2017-07-31,NYA,DET,NYA,DET,NYC21
zimmj003,2017,NYA201708020,4,1,true,3,3,S8/G4M|K|K|K,2017-08-02,NYA,DET,DET,NYA,NYC21
betad001,2017,NYA201708020,8,0,true,3,3,K|K|K,2017-08-02,NYA,DET,NYA,DET,NYC21
sevel001,2017,NYA201708120,4,0,true,3,3,K|K|K,2017-08-12,NYA,BOS,NYA,BOS,NYC21
salec001,2017,NYA201708130,6,1,true,3,3,S9/L8RM-|K|K|SB2|K,2017-08-13,NYA,BOS,BOS,NYA,NYC21
cessl001,2017,NYA201708140,1,0,true,3,3,K|S9/G34|K|K,2017-08-14,NYA,NYN,NYA,NYN,NYC21
robed002,2017,NYA201708140,8,0,true,3,3,K|K|W|K,2017-08-14,NYA,NYN,NYA,NYN,NYC21
shrec001,2017,NYA201708280,9,0,true,3,3,K|W|D8/L8RXD+.1-H|WP.2-3|K|K,2017-08-28,NYA,CLE,NYA,CLE,NYC21
greec003,2017,NYA201708301,7,0,true,3,3,K|K|K,2017-08-30,NYA,CLE,NYA,CLE,NYC21
montj004,2017,NYA201708302,1,0,true,3,3,S8/L8RM|W.1-2|K|S8/L8LS+.2-H;1-3|D7/G5.3-H;1-3|S7/G56+.3-H;2-H|S7/L78M.1-2|K|WP.2-3|W.1-2|K,2017-08-30,NYA,CLE,NYA,CLE,NYC21
sabac001,2017,NYA201708310,1,0,true,3,3,K|E1/BG15S|W.1-2|W.2-3;1-2|K|K,2017-08-31,NYA,BOS,NYA,BOS,NYC21
grays001,2017,NYA201709010,4,0,true,3,3,S8/L8RM|K|K|K,2017-09-01,NYA,BOS,NYA,BOS,NYC21
chapa001,2017,NYA201709010,8,0,true,3,3,K|S7/F78S|K+SB2|K,2017-09-01,NYA,BOS,NYA,BOS,NYC21
betad001,2017,NYA201709020,9,0,true,3,3,K|K|K,2017-09-02,NYA,BOS,NYA,BOS,NYC21
sevel001,2017,NYA201709030,5,0,true,3,3,K|K|K,2017-09-03,NYA,BOS,NYA,BOS,NYC21
kahnt001,2017,NYA201709160,7,0,true,3,3,K|K|S5/G5S-|WP.1-2|W|K,2017-09-16,NYA,BAL,NYA,BAL,NYC21
grays001,2017,NYA201709170,3,0,true,3,3,K|S9/G4+|K|D7/G5+.1-H|K,2017-09-17,NYA,BAL,NYA,BAL,NYC21
jimeu001,2017,NYA201709170,4,1,true,3,3,K|K|S8/G6M|K,2017-09-17,NYA,BAL,BAL,NYA,NYC21
jimeu001,2017,NYA201709170,5,1,true,3,3,K|W|K|K,2017-09-17,NYA,BAL,BAL,NYA,NYC21
garcj004,2017,NYA201709180,1,0,true,3,3,K23|K|K,2017-09-18,NYA,MIN,NYA,MIN,NYC21
robed002,2017,NYA201709190,8,0,true,3,3,K|K23|K,2017-09-19,NYA,MIN,NYA,MIN,NYC21
robed002,2017,NYA201709250,8,0,true,3,3,K|K|K,2017-09-25,NYA,KCA,NYA,KCA,NYC21
tanam001,2017,NYA201709290,1,0,true,3,3,K|K|K,2017-09-29,NYA,TOR,NYA,TOR,NYC21
tanam001,2017,NYA201709290,6,0,true,3,3,K|S8/L8LM|K|K,2017-09-29,NYA,TOR,NYA,TOR,NYC21
koeht001,2017,NYA201709290,7,1,true,3,3,W|K|K|K,2017-09-29,NYA,TOR,TOR,NYA,NYC21
tehej001,2017,NYN201704030,1,1,true,3,3,K|S9/L9S|K|SB2|K,2017-04-03,NYN,ATL,ATL,NYN,NYC20
syndn001,2017,NYN201704030,4,0,true,3,3,K|T9/F89D+|K|K,2017-04-03,NYN,ATL,NYN,ATL,NYC20
syndn001,2017,NYN201704090,2,0,true,3,3,K|K|K,2017-04-09,NYN,MIA,NYN,MIA,NYC20
ramoe002,2017,NYN201704180,7,1,true,3,3,K|K|S8/L6MD|K23,2017-04-18,NYN,PHI,PHI,NYN,NYC20
syndn001,2017,NYN201704200,1,0,true,3,3,K|K|K,2017-04-20,NYN,PHI,NYN,PHI,NYC20
degrj001,2017,NYN201704220,1,0,true,3,3,K|K23|W|K,2017-04-22,NYN,WAS,NYN,WAS,NYC20
degrj001,2017,NYN201704220,3,0,true,3,3,K|K|S8/G4M+|K,2017-04-22,NYN,WAS,NYN,WAS,NYC20
gonzg003,2017,NYN201704220,6,1,true,3,3,W|S8/G6M+.1-2|K|S8/G6M+.2-H;1-2|K|K,2017-04-22,NYN,WAS,WAS,NYN,NYC20
reeda001,2017,NYN201704270,8,0,true,3,3,K|S9/G34+|K|K,2017-04-27,NYN,ATL,NYN,ATL,NYC20
sewap001,2017,NYN201705070,6,0,true,3,3,K|K|K,2017-05-07,NYN,MIA,NYN,MIA,NYC20
sewap001,2017,NYN201705070,7,0,true,3,3,K|S9/L9M|K|S8/G6M.1-2|D7/L78D+.2-H;1-3|K23,2017-05-07,NYN,MIA,NYN,MIA,NYC20
degrj001,2017,NYN201705080,3,0,true,3,3,K|K|K,2017-05-08,NYN,SFN,NYN,SFN,NYC20
kontg001,2017,NYN201705100,6,1,true,3,3,K|S9/L8RS-|W.1-2|S5/BG56S.2-3;1-2|K|K,2017-05-10,NYN,SFN,SFN,NYN,NYC20
parkb001,2017,NYN201705210,7,1,true,3,3,K|K|K,2017-05-21,NYN,ANA,ANA,NYN,NYC20
harvm001,2017,NYN201705230,5,0,true,3,3,K|K|S4/F8RS-|K,2017-05-23,NYN,SDN,NYN,SDN,NYC20
smokj001,2017,NYN201705300,10,0,true,3,3,K|S9/G3|W.1-2|K|K,2017-05-30,NYN,MIL,NYN,MIL,NYC20
knebc001,2017,NYN201705300,10,1,true,3,3,K|K|K,2017-05-30,NYN,MIL,MIL,NYN,NYC20
degrj001,2017,NYN201705310,2,0,true,3,3,HR/F78D+|K|K|W|W.1-2|K,2017-05-31,NYN,MIL,NYN,MIL,NYC20
salaf001,2017,NYN201706010,8,0,false,3,3,K|WP.2-3;1-2|K|IW|K,2017-06-01,NYN,MIL,NYN,MIL,NYC20
glast001,2017,NYN201706030,4,1,true,3,3,HR/F7LD+|K|K|K,2017-06-03,NYN,PIT,PIT,NYN,NYC20
wheez001,2017,NYN201706130,1,0,true,3,3,HR/F8RXD+|K|K|K,2017-06-13,NYN,CHN,NYN,CHN,NYC20
strop001,2017,NYN201706140,6,1,true,3,3,W|K|K|T8/F8LXD+.1-H|W|K,2017-06-14,NYN,CHN,CHN,NYN,NYC20
schem001,2017,NYN201706160,5,1,true,3,3,K|K|S6/G4M|K,2017-06-16,NYN,WAS,WAS,NYN,NYC20
lugos001,2017,NYN201706170,2,0,true,3,3,K|K|HR/F9LD+|S8/G6M+|K,2017-06-17,NYN,WAS,NYN,WAS,NYC20
degrj001,2017,NYN201706300,6,0,true,3,3,K|K|K,2017-06-30,NYN,PHI,NYN,PHI,NYC20
wheez001,2017,NYN201707010,1,0,true,3,3,K|S9/L34D|K|SB2|K,2017-07-01,NYN,PHI,NYN,PHI,NYC20
siegk001,2017,NYN201707170,8,1,true,3,3,K|K|K,2017-07-17,NYN,SLN,SLN,NYN,NYC20
degrj001,2017,NYN201708040,4,0,true,3,3,K|K|K,2017-08-04,NYN,LAN,NYN,LAN,NYC20
darvy001,2017,NYN201708040,7,1,true,3,3,K|K|K,2017-08-04,NYN,LAN,LAN,NYN,NYC20
ryu-h001,2017,NYN201708060,1,1,true,3,3,K|K|K,2017-08-06,NYN,LAN,LAN,NYN,NYC20
matzs001,2017,NYN201708060,4,0,true,3,3,K|K|K,2017-08-06,NYN,LAN,NYN,LAN,NYC20
ramoa001,2017,NYN201708060,9,0,true,3,3,K|W|K|T9/L89D+.1-H|W|K,2017-08-06,NYN,LAN,NYN,LAN,NYC20
jansk001,2017,NYN201708060,9,1,true,3,3,K|W|K|DI.1-2|K,2017-08-06,NYN,LAN,LAN,NYN,NYC20
stecd001,2017,NYN201708180,7,1,true,3,3,K|K|K,2017-08-18,NYN,MIA,MIA,NYN,NYC20
conla001,2017,NYN201708200,2,1,true,3,3,K|S8/G6M|K|W.1-2|WP.2-3;1-2|K,2017-08-20,NYN,MIA,MIA,NYN,NYC20
conla001,2017,NYN201708200,6,1,true,3,3,K23|K|K,2017-08-20,NYN,MIA,MIA,NYN,NYC20
godlz001,2017,NYN201708230,2,1,true,3,3,E5/G56+|K|K|K,2017-08-23,NYN,ARI,ARI,NYN,NYC20
ray-r002,2017,NYN201708240,1,1,true,3,3,K|K|K,2017-08-24,NYN,ARI,ARI,NYN,NYC20
degrj001,2017,NYN201709050,1,0,true,3,3,K|K|K,2017-09-05,NYN,PHI,NYN,PHI,NYC20
smokj001,2017,NYN201709070,6,0,true,3,3,K|K|K,2017-09-07,NYN,CIN,NYN,CIN,NYC20
garra001,2017,NYN201709080,3,1,true,3,3,K|HR/F7D+|K|K,2017-09-08,NYN,CIN,CIN,NYN,NYC20
degrj001,2017,NYN201709100,4,0,true,3,3,K|S6/G6MS-|K|K,2017-09-10,NYN,CIN,NYN,CIN,NYC20
stras001,2017,NYN201709230,2,1,true,3,3,S9/L4D+|K|K|K,2017-09-23,NYN,WAS,WAS,NYN,NYC20
madsr001,2017,NYN201709230,8,1,true,3,3,K|K|K,2017-09-23,NYN,WAS,WAS,NYN,NYC20
degrj001,2017,NYN201709240,1,0,true,3,3,K|K|T9/F9D+|K,2017-09-24,NYN,WAS,NYN,WAS,NYC20
schem001,2017,NYN201709240,4,1,true,3,3,S6/G4M|K+SB2|K|SB3|K,2017-09-24,NYN,WAS,WAS,NYN,NYC20
degrj001,2017,NYN201709240,5,0,true,3,3,S5/G15-|SB2.1-3(E2/TH)|S7/L7S.3-H(UR)|K|K|K23,2017-09-24,NYN,WAS,NYN,WAS,NYC20
lugos001,2017,NYN201709252,5,0,true,3,3,K|K|K,2017-09-25,NYN,ATL,NYN,ATL,NYC20
gravk001,2017,OAK201704030,3,0,true,3,3,K|K|W|HR/L7D+.1-H|K,2017-04-03,OAK,ANA,OAK,ANA,OAK01
dullr001,2017,OAK201704030,7,0,true,3,3,K|K|K,2017-04-03,OAK,ANA,OAK,ANA,OAK01
richg002,2017,OAK201704050,2,1,true,3,3,K|K|K,2017-04-05,OAK,ANA,ANA,OAK,OAK01
dools001,2017,OAK201704060,9,0,true,3,3,K|K|S7/L78S-|DI.1-2|K,2017-04-06,OAK,ANA,OAK,ANA,OAK01
devec001,2017,OAK201704140,8,1,true,3,3,D9/L9S|K|K|K,2017-04-14,OAK,HOU,HOU,OAK,OAK01
grifa002,2017,OAK201704170,2,1,true,3,3,K|D7/L7LM|K|K,2017-04-17,OAK,TEX,TEX,OAK,OAK01
grifa002,2017,OAK201704170,3,1,true,3,3,K|K|K,2017-04-17,OAK,TEX,TEX,OAK,OAK01
paxtj001,2017,OAK201704200,3,1,true,3,3,S8/G6M|S8/L8RM.1-3|S9/L3D.3-H;1-H(NR);B-2(E9)|K|K|D7/L5+.2-H|K,2017-04-20,OAK,SEA,SEA,OAK,OAK01
madsr001,2017,OAK201704220,9,0,true,3,3,K|K|S9/L4D-|SB2|K,2017-04-22,OAK,SEA,OAK,SEA,OAK01
cottj001,2017,OAK201705090,1,0,true,3,3,K|K|HR/F78D+|K,2017-05-09,OAK,ANA,OAK,ANA,OAK01
barnm001,2017,OAK201705180,8,1,true,3,3,D8/F89XD+|K|K|K,2017-05-18,OAK,BOS,BOS,OAK,OAK01
salec001,2017,OAK201705190,3,1,true,3,3,D7/L7LD+|K|K|K,2017-05-19,OAK,BOS,BOS,OAK,OAK01
grays001,2017,OAK201705240,3,0,true,3,3,K23|K|K23,2017-05-24,OAK,MIA,OAK,MIA,OAK01
grays001,2017,OAK201705240,4,0,true,3,3,S7/L78M|S8/G6M.1-3|K+WP.3-H;1-3(E2/TH)|K|K,2017-05-24,OAK,MIA,OAK,MIA,OAK01
stras001,2017,OAK201706020,6,1,true,3,3,E4/L34D|K|K|K,2017-06-02,OAK,WAS,WAS,OAK,OAK01
rossj002,2017,OAK201706030,1,1,true,3,3,K|C/E2|HR/F89D+.1-H(UR)|K|S7/G56+|HR/F8RXD+.1-H|K,2017-06-03,OAK,WAS,WAS,OAK,OAK01
manas001,2017,OAK201706160,4,0,true,3,3,K|K|K,2017-06-16,OAK,NYA,OAK,NYA,OAK01
garcj002,2017,OAK201706160,9,0,true,3,3,K|W|K|K,2017-06-16,OAK,NYA,OAK,NYA,OAK01
tanam001,2017,OAK201706170,1,1,true,3,3,HR/F89XD+|K|K|K,2017-06-17,OAK,NYA,NYA,OAK,OAK01
tanam001,2017,OAK201706170,4,1,true,3,3,HR/F78XD+|S7/L78M+|K|K|S9/G34+.1-3|S9/L9LS.3-H;1-3|S4/G4.3-H;1-2|K,2017-06-17,OAK,NYA,NYA,OAK,OAK01
dools001,2017,OAK201706170,9,0,true,3,3,K|S7/L78S|K|DI.1-2|K,2017-06-17,OAK,NYA,OAK,NYA,OAK01
harrw002,2017,OAK201706190,7,1,true,3,3,K|K|W|K,2017-06-19,OAK,HOU,HOU,OAK,OAK01
grays001,2017,OAK201706200,5,0,true,3,3,K|S7/G6+|K|W.1-2|K,2017-06-20,OAK,HOU,OAK,HOU,OAK01
gregl001,2017,OAK201706200,8,1,true,3,3,K|K|K,2017-06-20,OAK,HOU,HOU,OAK,OAK01
manas001,2017,OAK201706210,6,0,true,3,3,S9/L9S+|S8/G6M+.1-3;B-2|S8/L8LS-.3-H;2-H|K|S8/L8LD+.1-2|K|S7/L56D.2-H;1-2|K,2017-06-21,OAK,HOU,OAK,HOU,OAK01
pauld002,2017,OAK201706220,1,1,true,3,3,K|S9/L9M|K|K,2017-06-22,OAK,HOU,HOU,OAK,OAK01
devec001,2017,OAK201706220,9,1,true,3,3,K|K|K,2017-06-22,OAK,HOU,HOU,OAK,OAK01
johnj010,2017,OAK201706300,9,1,false,3,3,D7/F7D+|K|K|K,2017-06-30,OAK,ATL,ATL,OAK,OAK01
tehej001,2017,OAK201707020,3,1,true,3,3,K|K|W|K,2017-07-02,OAK,ATL,ATL,OAK,OAK01
could001,2017,OAK201707020,11,0,true,3,3,K|K|W|D8/F8RXD+.1-H|K,2017-07-02,OAK,ATL,OAK,ATL,OAK01
rodoc001,2017,OAK201707030,3,1,true,3,3,K|K|K,2017-07-03,OAK,CHA,CHA,OAK,OAK01
hendl001,2017,OAK201707050,7,0,true,3,3,K|K|K,2017-07-05,OAK,CHA,OAK,CHA,OAK01
dools001,2017,OAK201707050,9,0,true,3,3,K|S7/G56+|K|HR/F7LD+.1-H|K,2017-07-05,OAK,CHA,OAK,CHA,OAK01
carrc003,2017,OAK201707140,2,1,true,3,3,K|K|W|W.1-2|K,2017-07-14,OAK,CLE,CLE,OAK,OAK01
madsr001,2017,OAK201707140,7,0,true,3,3,K|K|S8/L6D|K,2017-07-14,OAK,CLE,OAK,CLE,OAK01
klubc001,2017,OAK201707150,4,1,true,3,3,K|K|S7/L56D+|K,2017-07-15,OAK,CLE,CLE,OAK,OAK01
casts002,2017,OAK201707160,9,0,true,3,3,K|K|HR/F89XD+|S49/G34|K,2017-07-16,OAK,CLE,OAK,CLE,OAK01
snelb001,2017,OAK201707180,1,1,true,3,3,S9/G34|K+SB2|SB3|K|HR/F8LXD+.3-H|K,2017-07-18,OAK,TBA,TBA,OAK,OAK01
montf001,2017,OAK201707280,5,0,true,3,3,S8/G6M+|K|W.1-2|D7/L7LS.2-H;1-3|K|W|K,2017-07-28,OAK,MIN,OAK,MIN,OAK01
hildt001,2017,OAK201707300,10,1,true,3,3,S7/L7S|K|K|PB.1-2|K,2017-07-30,OAK,MIN,MIN,OAK,OAK01
lawrc001,2017,OAK201708080,6,1,true,3,3,K|S9/L9M|K|K,2017-08-08,OAK,SEA,SEA,OAK,OAK01
jimeu001,2017,OAK201708110,2,1,true,3,3,K|S8/G6M|K|K,2017-08-11,OAK,BAL,BAL,OAK,OAK01
jimeu001,2017,OAK201708110,3,1,true,3,3,K|K|W|K,2017-08-11,OAK,BAL,BAL,OAK,OAK01
buchr001,2017,OAK201708140,9,1,true,3,3,K|E6/G6S-|K|DI.1-2|K,2017-08-14,OAK,KCA,KCA,OAK,OAK01
hammj002,2017,OAK201708150,3,1,true,3,3,K|S7/L56D-|HR/F78XD+.1-H|S5/G56S-|K|K,2017-08-15,OAK,KCA,KCA,OAK,OAK01
skagt001,2017,OAK201709060,1,1,true,3,3,K|K23|K,2017-09-06,OAK,ANA,ANA,OAK,OAK01
mortc002,2017,OAK201709091,1,1,true,3,3,D7/F7LM|K|K|K,2017-09-09,OAK,HOU,HOU,OAK,OAK01
peacb001,2017,OAK201709092,3,1,true,3,3,K|K|K,2017-09-09,OAK,HOU,HOU,OAK,OAK01
cottj001,2017,OAK201709240,5,0,true,3,3,K|K|K,2017-09-24,OAK,TEX,OAK,TEX,OAK01
velav001,2017,PHI201704070,3,0,true,3,3,K|W|SB2|K|HR/F89XD+.2-H|S8/L6D|K,2017-04-07,PHI,WAS,PHI,WAS,PHI13
velav001,2017,PHI201704070,4,0,true,3,3,K|D7/L7S|S7/G56+.2-3|K|K,2017-04-07,PHI,WAS,PHI,WAS,PHI13
nolaa001,2017,PHI201704080,2,0,true,3,3,K|K|K,2017-04-08,PHI,WAS,PHI,WAS,PHI13
kells001,2017,PHI201704080,8,1,true,3,3,K|K|HR/F9D+|W|K,2017-04-08,PHI,WAS,WAS,PHI,PHI13
eickj001,2017,PHI201704220,5,0,true,3,3,E4/G4+|K|K|K,2017-04-22,PHI,ATL,PHI,ATL,PHI13
garcj004,2017,PHI201704220,5,1,true,3,3,K|K|K,2017-04-22,PHI,ATL,ATL,PHI,PHI13
ramoe002,2017,PHI201704220,9,0,true,3,3,K|K|HR/F7D+|K,2017-04-22,PHI,ATL,PHI,ATL,PHI13
foltm001,2017,PHI201704230,6,1,true,3,3,K|K|K,2017-04-23,PHI,ATL,ATL,PHI,PHI13
velav001,2017,PHI201705060,3,0,true,3,3,K|S8/G6|BK.1-2|K|K,2017-05-06,PHI,WAS,PHI,WAS,PHI13
nerih001,2017,PHI201705230,9,0,true,3,3,K|K23|K,2017-05-23,PHI,COL,PHI,COL,PHI13
chatt001,2017,PHI201705240,3,1,true,3,3,K|K|K,2017-05-24,PHI,COL,COL,PHI,PHI13
nolaa001,2017,PHI201705260,2,0,true,3,3,HR/F8LXD+|K|W|K|K,2017-05-26,PHI,CIN,PHI,CIN,PHI13
cuetj001,2017,PHI201706030,5,1,true,3,3,K|K|S9/L34D|S8/L4MD.1-2|K,2017-06-03,PHI,SFN,SFN,PHI,PHI13
neshp001,2017,PHI201706030,8,0,true,3,3,K|K|K,2017-06-03,PHI,SFN,PHI,SFN,PHI13
godlz001,2017,PHI201706170,1,1,true,3,3,K|K|K,2017-06-17,PHI,ARI,ARI,PHI,PHI13
morga001,2017,PHI201706170,8,0,true,3,3,K|K23|K,2017-06-17,PHI,ARI,PHI,ARI,PHI13
rodnf001,2017,PHI201706180,10,1,true,3,3,K|K|K,2017-06-18,PHI,ARI,ARI,PHI,PHI13
piven001,2017,PHI201706210,5,0,true,3,3,HR/F8RXD+|K|K|K23,2017-06-21,PHI,SLN,PHI,SLN,PHI13
tailj001,2017,PHI201707040,4,1,true,3,3,E4/G4|K|S9/L34+.1-3|K|K,2017-07-04,PHI,PIT,PIT,PHI,PHI13
coleg001,2017,PHI201707050,6,1,true,3,3,K|K|S7/L7S.B-2(E7)|K,2017-07-05,PHI,PIT,PIT,PHI,PHI13
rivef001,2017,PHI201707050,9,1,true,3,3,K|S7/G56+|K|WP.1-2|K,2017-07-05,PHI,PIT,PIT,PHI,PHI13
maurb001,2017,PHI201707070,9,1,true,3,3,K|K|K,2017-07-07,PHI,SDN,SDN,PHI,PHI13
chacj001,2017,PHI201707080,3,1,true,3,3,K|K|K,2017-07-08,PHI,SDN,SDN,PHI,PHI13
cahit001,2017,PHI201707090,1,1,true,3,3,K|K|K,2017-07-09,PHI,SDN,SDN,PHI,PHI13
eickj001,2017,PHI201707090,3,0,true,3,3,S8/G6|WP.1-2|K|K|K,2017-07-09,PHI,SDN,PHI,SDN,PHI13
nolaa001,2017,PHI201707210,4,0,true,3,3,K|K|K,2017-07-21,PHI,MIL,PHI,MIL,PHI13
peraw001,2017,PHI201707230,8,1,true,3,3,W|K|K|K,2017-07-23,PHI,MIL,MIL,PHI,PHI13
peacb001,2017,PHI201707240,3,1,true,3,3,K|S9/G34+|SB2|K23|K,2017-07-24,PHI,HOU,HOU,PHI,PHI13
piven001,2017,PHI201707250,4,0,true,3,3,K|K|K23,2017-07-25,PHI,HOU,PHI,HOU,PHI13
nolaa001,2017,PHI201707260,3,0,true,3,3,K|K|K,2017-07-26,PHI,HOU,PHI,HOU,PHI13
fierm001,2017,PHI201707260,3,1,true,3,3,S68/F8LS-|SB2|K|K|HP|K,2017-07-26,PHI,HOU,HOU,PHI,PHI13
felim001,2017,PHI201707260,5,1,true,3,3,T8/L8LD+|HR/F7LD.3-H|S7/L56+|K|K/BF|D57.1-3|K,2017-07-26,PHI,HOU,HOU,PHI,PHI13
leitm002,2017,PHI201708100,3,0,true,3,3,HR/L89D+|K|K|D7/L5D+|K,2017-08-10,PHI,NYN,PHI,NYN,PHI13
lugos001,2017,PHI201708110,3,1,true,3,3,S9/G34+|K|D8/F8LXD+.1-H|S7/L7S+.2-3|K|W.1-2|K,2017-08-11,PHI,NYN,NYN,PHI,PHI13
pintr002,2017,PHI201708221,9,0,true,3,3,K|D8/L8RS|W|HR/F89D+.2-H;1-H|K|K,2017-08-22,PHI,MIA,PHI,MIA,PHI13
leitm002,2017,PHI201708230,2,0,true,3,3,W|K|K+SB2|K,2017-08-23,PHI,MIA,PHI,MIA,PHI13
thomj007,2017,PHI201708240,3,0,true,3,3,HR/F8RXD+|W|S6/G6.1-2|K|S9/L9S-.2-H;1-2|W.2-3;1-2|K|K,2017-08-24,PHI,MIA,PHI,MIA,PHI13
morga001,2017,PHI201708250,8,0,true,3,3,K|K|K,2017-08-25,PHI,CHN,PHI,CHN,PHI13
hendk001,2017,PHI201708260,1,1,true,3,3,K|D8/F89XD+|K|HR/F78XD+.2-H|K,2017-08-26,PHI,CHN,CHN,PHI,PHI13
lackj001,2017,PHI201708270,1,1,true,3,3,K|K|K,2017-08-27,PHI,CHN,CHN,PHI,PHI13
tehej001,2017,PHI201708302,3,1,true,3,3,K|K|S9/L9S|K,2017-08-30,PHI,ATL,ATL,PHI,PHI13
